id,text,polarity,polarity_confidence,subjectivity,subjectivity_confidence;
924498083190157312,"Why not get iPhone 7plus ? Just too big for 2016 phone. And the new 8, still meh.",negative,0.7168070673942566,subjective,0.9971669935031446
924498002319994880,25 Android and iPhone Apps to Add a Second Phone Number for Business Only Calls - https://www.goodtoseo.com/25-android-and-iphone-apps-to-add-a-second-phone-number-for-business-only-calls/ …pic.twitter.com/5p5i214kKE,neutral,0.9705787301063538,objective,0.9999999999925906
924497377096097792,If I had to get a phone that wasn’t an iPhone it’ll be google pixel. They’re not ugly and the screen layout is not gross looking,negative,0.8181961178779602,subjective,1.0
924496323545411584,That's it... Can't believe it's too much for your phone. I have an iPhone as well and have no prob. We had 48 in our other thread... Which one.. I have a 6s,negative,0.9224744439125061,subjective,1.0
924495427944169473,Apple iPhone 4S 8GB Unlocked GSM Cell Phone w/ Siri and iCloud - White https://gamebeatz.com/product/apple-iphone-4s-8gb-unlocked-gsm-cell-phone-w-siri-and-icloud-white/ …,neutral,0.9644556045532227,objective,0.595210985337149
924494523186561024,The bill for kidney and ureter procedures for non-neoplasm in Ohio averaged 23 iPhone 7 Pluses (a line of phones 12 feet long) # trumpcare,neutral,0.7936615943908691,objective,0.9999999999956537
924494239202820096,since naka iphone 5 lang ako and hindi siya pwede maupdate ios 11 AHHAHA sa android phone ko naman nagdownload ako ng ios 11 apk HHAHAHHAHA,neutral,0.9760396480560303,objective,0.9999995076044377
924488095709515777,I’m holding my iPhone 7+ now and really don’t know why I should upgrade to the X. All my two phones are fresh and still work like it’s new.,negative,0.5953363180160522,subjective,1.0
"924484633085075456µ2017-10-29 04:54µAfter looking at my wife's updated iPhone and the giant ""Inbox"" header.. I really don't want to update my phone. # FirstWorldProblemsµhttps://twitter.com/tim_collins/status/924484633085075456",nan,neutral,0.407149076461792,subjective,0.7952850462814437
924483422327902208,The new iphone is about to drop and my phone is suddenly freezing and shutting off by itself. Thanks @ apple,negative,0.9756497144699097,subjective,1.0
924482542006304768,Hey Christina! Please DM us your phone and account number so we can help. We want you to get the new Iphone X! ^TyroneP,negative,0.5391916632652283,subjective,1.0
924482481562189824,i upgraded to the iphone 8+ and i must say it’s the shittiest phone i’ve ever had.,positive,0.48230287432670593,subjective,1.0
924481173237239808,I think; i am going to return my phone and get the small iphone.,neutral,0.5586551427841187,subjective,1.0
924480636869636096,I hold my phone next to my dads iphone 8 and 10 minutes later my phone stops working,negative,0.8780980706214905,subjective,1.0
924480536428666880,Daddy brings new iPhone. Me: opens box and phone falls Dad: give me that and gonuse your dam phone *hides phone from deka*,neutral,0.6293584108352661,subjective,1.0
924479479291846656,"(1) Such a nice mobile phone indeed, SOFT. With regards to iPhone X, standby for more details and updates via our website,",positive,0.9592469930648804,subjective,1.0
924477321427513344,Shoot remember back freshmen year when I had a flip phone and a damn brick Nokia and now I got a iPhone 7 plus damn.,negative,0.6544886231422424,subjective,1.0
924476848221966337,Why would you let Apple spit in your face like that and let them give you a inferior phone compared to @ verizon iPhone X,negative,0.8729493021965027,subjective,1.0
924474715321729024,OK I'm getting the new iPhone and you know what that means...new phone cases!!! time to start my collection again..!,positive,0.8187738060951233,subjective,1.0
924474610204192768,Upgraded like two weeks ago and my phone is done for. I don’t deserve an iPhone.,neutral,0.4628056585788727,subjective,1.0
924474220536504320,iPhone Air and iPhone 6C Concept Phones http://www.techken.in/mobiles/iphone-air-iphone-6c-concept-phones/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost …,neutral,0.9822707772254944,subjective,0.5310891691502948
924473994836881413,Finished transferring all my iPhone stuff to the new phone today. I'm extremely happy with the Pixel 2 XL and Fitbit Ionic combination.,positive,0.9988067150115967,subjective,1.0
924472937213775877,"Yes, I like my phone to be protected and it makes my iPhone look pretty https://twitter.com/lxwissss/status/924416698635210752 …",neutral,0.7768173813819885,subjective,1.0
924471780487593985,The iPhone X started taking pre-orders yesterday and “all of a sudden” my phone starts freezing all the time. I see you Apple.,negative,0.8213294148445129,subjective,1.0
924471274658820096,Latest Phone News How to make the most of the iPhone 8 and 8 Plus camera: tips & tricks http://bit.ly/2yaNKXn,neutral,0.9715306162834167,subjective,0.7736170303235416
924471059621048320,For me I used to own an android phone and just switched to iPhone and I can seee better signal but still three is lagging behind,neutral,0.6753533482551575,subjective,1.0
924470753109540864,The differences between Spotify and Joox are similar to iPhone and Android-phones,neutral,0.6379667520523071,subjective,0.7249665619502264
924470681185611777,"AAHAHAHA I DONT KNOW BUT I NOTICED ON THE COMPUTER AND PHONE IT LOOKS DIFFERENT. The iphone version is the best Also, Just sayin... pic.twitter.com/U2aIeBCbIm",neutral,0.4431161880493164,subjective,1.0
924470525807808512,i will always ask myself how can i drop my iphone without a phone case or a glass protector and he still stays the same like HOW HE NEVER BROKE? THANK GOD FOR THIS PHONE DONT BROKE BUT HOW??!?,neutral,0.5183236598968506,subjective,1.0
924470396337971201,"@ Caseology purchased a skyfall for iPhone 8 and there are air bubbles on the back of the case - looking at back of phone, any way 2 fix?",neutral,0.6003454327583313,objective,0.9999999992379949
924470256038326272,I asked for a iPhone and he took my phone and gave me a iPad ;-;,neutral,0.5022267699241638,subjective,1.0
924470065478717445,"(Smart Phone Nylon Arm Bags, CellPhone Case For 4.7 and 5.5 Inch Phone, iPhone, Samsung, Huawei, OPPO, ...) # yoga > http://www.yogawebgo.com/smart-phone-nylon-arm-bags-cellphone-case-for-4-7-and-5-5-inch-phone-iphone-samsung-huawei-oppo-sport-outdoor-gym-armband-for-running-journey-jogging-yoga-reviews …pic.twitter.com/ciRkemQxtu",neutral,0.9577121138572693,objective,0.9999999999998226
924469554809659392,Apple and Samsung are like the god damn mafia. They got everyone addicted to iPhone and Android for 100$ a phone now charge 1000$ a phone wow,positive,0.5545558929443359,subjective,1.0
924469287028514816,Talked about not having enough storage on my phone and James buys me the IPhone X...,neutral,0.4129641354084015,subjective,1.0
924469048175337473,# iphone Full Protection with Tempered Glass for iPhone 6 and 7 http://phone- ... http://phone-accessories.online/shop/full-protection-tempered-glass-iphone-6-7/ …pic.twitter.com/Dmp31w7wIw,neutral,0.9202331304550171,objective,1.0
924468867862278144,just watched someone upgrade from a 2007 LG phone to an iPhone 8 and their first response was complaints that things are different lol,negative,0.502114474773407,objective,0.8777726043706167
924466084127891458,The struggle when you wanna charge your phone and listen to music but can only do one bc you have the iPhone 7,negative,0.8075771927833557,subjective,1.0
924464546315726849,iPhone 8 Plus. Every time I put the SIM card in it has an activation lock and when I go they that the phone unlocks and,positive,0.3970516622066498,subjective,1.0
924463547676966912,"Anyone wanna trade an iPhone 7 plus for a tattoo? My homie needs a new phone. Tattoo can be a pretty decent size, and pretty much any style.",neutral,0.8689236640930176,subjective,0.9887298254779409
924463171422838784,Good to know bc I'm getting a new phone maybe tomorrow and I'm planning on staying with iPhone,positive,0.7167959809303284,subjective,1.0
924462740445347840,"NEW! iPhone X, iPhone 8 and iPhone 8 Plus cases! AND SAVE $5 off our Special Edition phone cases… https://www.instagram.com/p/Ba0K1NiDSr8/",positive,0.6729385256767273,subjective,0.8786096947994285
924460630140182528,Ugh! I am soooooo glad my new phone will be here on Monday. I am so tired of this other phone and I am ready to buy my iPhone back too.,positive,0.7833390831947327,subjective,1.0
924459362034204673,iPhone 6 and its been like this before I even knew what a cell phone was,negative,0.6692739725112915,subjective,1.0
924457532134961152,@ CitizensOne why do you put a hard inquiry on my rpt yearly for @ Apple iPhone? New phone yearly and 2 yrs for inquiry to drop not good...,neutral,0.6386154294013977,subjective,1.0
924456856700977153,iPhone Animal Crossing I.S currently all I really use my phone for tbh (excluding messaging Jon and Abbie ),negative,0.4376508593559265,subjective,1.0
924456276238716928,"W/in an hr, the US and China markets saw iPhone X go into 5-6 week delays. Suggests ASP lift for $ AAPL. Phones appear on $ EBAY for $1750+ !",neutral,0.8918657898902893,objective,1.0
"924455845018112005µ2017-10-29 03:00µI haven't been able to see a ""listen live"" thing. I'm on an iPhone but it's a work phone and I can't download apps.µhttps://twitter.com/kkeedy/status/924455845018112005",nan,neutral,0.407149076461792,subjective,0.7952850462814437
924454570780065794,"When Apple tells you they can't complete your iPhone backup because your backup is corrupted what they really mean is your new phone does not have the latest software, and needs to be updated.",negative,0.8951566815376282,subjective,1.0
924454265891860481,New 3D Art iPhone X and Other Phone Cases Are On Sale For $35ea. Message or Email For Custom… https://www.instagram.com/p/Ba0G_Logwef/,neutral,0.9188456535339355,objective,0.9999997276321602
924454127299694593,New 3D Art iPhone X and Other Phone Cases Are On Sale For $35ea. Message or Email For Custom… https://www.instagram.com/p/Ba0G62Rg9ZT/,neutral,0.9188456535339355,objective,0.9999997276321602
924453936504827904,New 3D Art iPhone X and Other Phone Cases Are On Sale For $35ea. Message or Email For Custom… https://www.instagram.com/p/Ba0G1R9AESo/,neutral,0.9188456535339355,objective,0.9999997276321602
924452883852128256,Guys I got a new iPhone and I have like 4GB of pictures on my iCloud but I can’t get them on my phone,positive,0.5581488013267517,subjective,1.0
924450823412658177,Updated my iPhone this afternoon and my phone is either draining really quick or really warm while charging @ AppleSupport,negative,0.6366878151893616,subjective,0.9999998827933267
924450633511403520,"Ok Iphone fanatics a lil help here, I have my work phone ringer set on the highest possible ring and i can barely hear it. Anything to do?",positive,0.5274210572242737,subjective,1.0
924448314078228480,When everybody is talking about the iPhone X and you are waiting for the next Windows Phone release.,neutral,0.5628035068511963,subjective,1.0
924445962524692480,"The case for my iPhone X came today, and my tempered glass protector will be here on the same day as the phone. I don’t do naked iPhones",neutral,0.5714773535728455,subjective,1.0
924445584026750976,So disappointed with @ iPhone and @ Apple. This IOS has screwed my phone up and I'm so ready to say goodbye,negative,0.9477362632751465,subjective,1.0
924444758977798144,"Folks were talking about how they don't have an iphone 'cuz they're $$$ and their phone ONLY costed 200$ but like, my iphone costed me 50$",negative,0.5948135852813721,subjective,1.0
924444589494239236,Unless your iPhone is broken and can only hear on speaker phone # myphonestrash,negative,0.8753332495689392,objective,0.9400005066892123
924443967839789056,Walked into Apple intending on preordering and for the first time walked out without ordering a phone. I am passing on the iPhone X.,neutral,0.4941217303276062,subjective,1.0
924443287511097345,$1000 for a phone and iPhone chargers are still shit.,negative,0.9074128270149231,objective,0.9999990828973482
924440163614203904,"When people only know samsung and iphone There's so many dope phones out there like the blu, doogee, motoG5 and the pixel",positive,0.7051428556442261,objective,0.9009783058509498
924439604752723968,"It is seamless with an Android phone and I believe you have an iPhone! If you were paying me to help you, I would have suggested a Roku+",positive,0.5623390078544617,subjective,1.0
924438746933678080,i decided to treat myself today and got myself the iphone 8 plus bc i wanted a bigger phone,positive,0.5039047002792358,subjective,1.0
924438673441087488,The only good thing about downgrading to an iPhone 6 for a while is that I can listen to music and charge my phone at the same time again.,neutral,0.6760866641998291,subjective,1.0
924438553832157184,Should I buy the new iPhone or get the Samsung Note 8? I’m looking to get a new phone in the next week and want to know the pros +cons. # GO,neutral,0.6335839033126831,subjective,1.0
924437976981098496,it came down to the choice of a new phone or tøp tickets and ofc i chose tickets so i guess im stuck with this iphone 6 for another year,neutral,0.4881334900856018,subjective,1.0
924436253440905217,Wow got a new phone and this shit soooo small smh the iPhone SE,negative,0.5686182379722595,subjective,1.0
924435837663657984,I need an # iPhone helmet. Attach my phone to it like a # selfiestick so I can watch tv and jog at the same time.,neutral,0.5384076833724976,subjective,1.0
924435037986070529,iPhone X and iPhone 8: The best deals for Apple's new phones https://in.finance.yahoo.com/news/iphone-8-iphone-x-best-113617660.html …,positive,0.633918046951294,subjective,0.9519505256883181
924433901031890944,"The iPhone was knocked out by me, and I used my xiaomi phone",negative,0.7101880311965942,subjective,1.0
924433819821854720,Order the latest & FREE Phones Here! Incl. iPhone http://ow.ly/ZMoSW Apple TV and tvOS deliver managed dig... http://ow.ly/dryD50eS9sz,neutral,0.7824007868766785,subjective,0.999999999776729
924432253387771905,"Tell me why.. My phone is broken, my laptop is in my car (which is at the Sigma Chi house) and I'm tweeting from my old iPhone 5 I found SOS",negative,0.9907823204994202,subjective,1.0
924432066007138304,ppl out here spending a whole vacation with flight and rooms for a slightly upgraded cell phone model. :/ iphone users= retro jordan wearers pic.twitter.com/bLe7scMMsp,negative,0.8121483325958252,objective,1.0
924430462948327425,"# TBGWT is on Stitcher Radio you can use the app though your Iphone, Ipad, Android, BlackBerry, and Palm phones http://bit.ly/X3Ake",neutral,0.9284156560897827,subjective,1.0
924430199734898688,l Ranked Phone Cases for Android and iPhone are now available from Because Jitsu Click the link in our Bio to wr… http://ift.tt/2loQIS7 pic.twitter.com/EurWhwn7j6,neutral,0.8391104936599731,objective,0.9999999999999911
924427931337805825,If you have an iPhone warning! Do not update it. It slows down your phone and battery does not last as long. IT SUCKS!,negative,0.8488489389419556,subjective,1.0
924426911811620867,Jokes on whoever stole my phone cuz they have my lame htc that freezes and I have a new iPhone 7 # ItsAboutTime,negative,0.9057551622390747,subjective,1.0
924426550296088576,Does anyone have an iPhone SE? how is it? I just need something for a few months. My phone is not going to last until my renewal in Feb and I could get one cheap.,neutral,0.7761567831039429,subjective,1.0
924426237715603456,iPhone X screen repair: $275 . First make the whole phone glass and then make the repair costly. # applebusiness http://cnnmon.ie/2gIkqwm,neutral,0.8338279128074646,objective,0.9999997224708748
924424716152078337,It’s all fun and games until you change the passcode on your iPhone shit face drunk and then get locked out of your phone for 7 days.,positive,0.5652539134025574,subjective,1.0
924424514993242112,My device is an iPhone SE with iOS 10.2.1 when I try saigon my phone gets to privilege escalation and then the system restarts,neutral,0.7349768877029419,subjective,1.0
924423830310973441,Just that i spoke to a collegue today to upgrade to the iphone X and she said to me on the phone that i will be able to watch the sky sports,neutral,0.4758298397064209,subjective,1.0
924421732525658112,"The iPhone X isn’t practical cost wise, but it’s still a dope fucking phone, so let me live and buy an iPhone X",negative,0.9116608500480652,subjective,1.0
924419522978705409,New 3D Art iPhone X and Other Phone Cases Are On Sale For $35ea. Message or Email For Custom… https://www.instagram.com/p/Baz3MDlAzLb/,neutral,0.9188456535339355,objective,0.9999997276321602
924419329550049280,New 3D Art iPhone X and Other Phone Cases Are On Sale For $35ea. Message or Email For Custom… https://www.instagram.com/p/Baz3GSXgHyF/,neutral,0.9188456535339355,objective,0.9999997276321602
924419178936770560,New 3D Art iPhone X and Other Phone Cases Are On Sale For $35ea. Message or Email For Custom… https://www.instagram.com/p/Baz3B29AcUI/,neutral,0.9188456535339355,objective,0.9999997276321602
924418976276459520,New 3D Art iPhone X and Other Phone Cases Are On Sale For $35ea. Message or Email For Custom… https://www.instagram.com/p/Baz275JAX9S/,neutral,0.9188456535339355,objective,0.9999997276321602
924418152188055552,I broke my iphone screen again and at this point idk if I should fix it or wait and stay without a phone until december when I get a new one,negative,0.5861081480979919,subjective,1.0
924418099549429760,More than 98 per cent of a mobile phone can be recycled and reused (Sydney Morning Hearald) # iphone # smartphone. - http://snip.ly/tpp4p pic.twitter.com/3gGZuvh9V5,neutral,0.9436542391777039,objective,0.9942546370657673
924417080149139456,Ugh your battery life is going to drain like crazy my new iPhone updated to 11.0.3 now it eats the battery and the phone is brand new,negative,0.9405113458633423,subjective,1.0
924414116474904576,@ Apple I want to time warp back to the other version I can’t open texts the phone ignores my finger and I’m not ready for the new iPhone,negative,0.9397894740104675,subjective,1.0
924413509068140545,# Cellet # Cassette # Audio # Adapter for # iPhone / # iPod / # Android Phones / # MP3 Players and # CD Players – Retail… https://goo.gl/g6k5YG,neutral,0.976513683795929,objective,1.0
924412607053881344,iPhone X and iPhone 8: The best deals for Apple's new phones https://wayback.archive.org/web/20171023163519/http://www.telegraph.co.uk/technology/0/iphone-8-iphone-x-best-deals-apples-new-phones/ … ➜ https://wayback.archive.org/web/20171028230807/http://www.telegraph.co.uk/technology/0/iphone-8-iphone-x-best-deals-apples-new-phones/ …pic.twitter.com/FH7CJLwVpK,positive,0.5789103507995605,objective,0.9928495816429681
924411690338406400,if you gettin the iPhone 5s or 6 in 2 weeks and dont wana pay for the phone go here to get it free ==> http://getweeklypaychecks.com/cp10.php?id=12130&campaign=i5si6 …,neutral,0.5982810258865356,subjective,1.0
924411237974372352,my fav thing is going to the apple store to get my phone replaced and leaving with it still f’d up while my dad walks out w/ the iphone 8,negative,0.6251409649848938,subjective,1.0
924410550263668736,# Deals Spinido Aluminium Phone Stand Dock Holder for All iPhone and Smartphone - Gold http://ow.ly/ysvD50eS3ge,neutral,0.831760823726654,objective,0.754310278986312
924409345873403904,Yah like my phone has been lagging so much ever since the iPhone x came out and it’s been so annoying,negative,0.9637801051139832,subjective,1.0
924408760470265857,So I went phone case shopping and was sadly disappointed to find out that the iPhone x is NOT the same size as the plus. It’s smaller,negative,0.9902050495147705,subjective,1.0
924407270083121152,"@ AppleSupport my airdrop won’t work between my iMac and iPhone 8 Plus. My iPhone 6 works fine, but not this new phone.",neutral,0.4407001733779907,objective,0.9998576593792181
924405892296118273,$1000 to buy the phone and $275.00 to repair a broken screen??? and we all know how east the IPhone breaks!!! Wow! http://fb.me/65mBiQXBv,negative,0.9593449234962463,subjective,1.0
924405399972745216,"FoneCopy, the best phone transfer, can easliy transfer contacts, photos, music and video from Android/iPhone to... http://fb.me/5rBqKwkuE",neutral,0.9373594522476196,objective,0.9983903856096265
924405257504878592,Vixen Phone Case for iPhone and Galaxy https://cartooncomm.com/product/vixen-phone-case-for-iphone-and-galaxy-2/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost … # warnerbros,neutral,0.9546429514884949,objective,0.9999997965074786
924405170599063553,I just updated my iPhone software and it feels like I have a new phone.,neutral,0.5256863832473755,subjective,1.0
924404405117517824,"Maybe in the form factor sense. But it has the same internals as the iPhone X (minus the stuff for the new front facing camera). And it’s not the “budget” phone either, unless $1000 is the new base price.",positive,0.34380263090133667,subjective,1.0
924403568412676096,I Love this Smart Phone Vent Clip!! # IPhone # Android # 5buckgifts.com Works on all phones and only $5 http://ow.ly/BQgz30gcbhc pic.twitter.com/Zlbq5wcDp5,positive,0.9979051351547241,subjective,1.0
924403442361208832,"Witchcraft is wen u follow your friend to Slot to buy a phone, and you pick iPhone 8 to look at it, then it falls from your hand",neutral,0.6172310709953308,subjective,1.0
924403423608430592,Tell me they can't offer any help. Phone was STILL under warranty. iPhone 7 battery does not last half day and unprofessional support.,negative,0.8914650678634644,subjective,1.0
924402711411470336,iPhone 6 Plus Christmas sales: iPhones might be able to pick my Dad's phone and my phone up at the Grove Apple Store today!,negative,0.5372301340103149,objective,0.9999955952099051
924402198557200384,we got the same phone cracked and everything so like let it rest janna not everyone can get iphone 8’s,negative,0.7643738389015198,subjective,1.0
924401680698916865,These bitches tried to steal my phone but didn’t turn it off so I tracked it down on find my iPhone and ran a mile and caught them,negative,0.927486777305603,subjective,1.0
924401184173158400,What do you expect? It's iPhone and the phone is called X,neutral,0.7166109681129456,subjective,1.0
924400671402680320,"Feature suggestion for iPhone: If someone takes a screenshot of the notes app, the note is deleted and the phone is put in airplane mode.",negative,0.45829370617866516,subjective,0.9999743604277936
924400214424805376,I just got my IPhone screen fixed and now everything on my phone is gone... rip,negative,0.4780820906162262,subjective,1.0
924399943904833536,My iPhone charger just snapped and my phone is on 2%,negative,0.6776012182235718,objective,0.8743157630113829
924399926414585856,I got Iphone 6s+ and thought about pre ordering Iphone X. I realized either way my phone still be dry asf so NOPE,neutral,0.48914477229118347,subjective,1.0
924399789000855552,"Hey iPhone friends, is there an adaptor that lets you charge your phone and play music through a headphone jack? (iPhone 7 and later)",neutral,0.4960273504257202,subjective,1.0
924399170944978949,Got my new phone and it’s still an IPhone,neutral,0.43809545040130615,subjective,1.0
924398680823746566,Anyone got an iPhone 8 and fancies doing a little experiment? It involves Peggle and a weird bug my phone has done twice now.,neutral,0.6024401783943176,subjective,1.0
924398011010113536,My friend and I looking at our phones after watching the iPhone X keynote... pic.twitter.com/rNmawGwGgE,neutral,0.5731930732727051,subjective,1.0
924396534636019712,Batman: The Black Mirror Joker Phone Case for iPhone and Galaxy https://cartooncomm.com/product/batman-the-black-mirror-joker-phone-case-for-iphone-and-galaxy-10/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost … # warnerbros,neutral,0.9639275074005127,objective,0.9999989997849278
924396117449519104,"Went to Verizon to fix my phone... walked out with the new iPhone 8, iPad Pro, and a Megaboom speaker lol",neutral,0.5769767165184021,objective,0.9999656118326001
924395003270504448,My brother breaks his phone and he gets the iPhone X but when I break my phone my parents don’t do anything about it,negative,0.5248833298683167,subjective,1.0
924393946226282497,My phone is so fucked but I really don't won't non chunky iphone and this was my first ever one. What a dilemma I have atm,negative,0.9886705875396729,subjective,1.0
924393144057237505,My iPhone 6s worked great until ios11. Ever since then the phone freezes and needs to be hard reset at least 6 times a day. @ apple trash.,positive,0.9232867956161499,objective,0.9999999682977646
924392861424025601,"You know, I actually like the iPhone X notch. It’s odd, but unique and gives the phone character. A fitting replacement for the home button",positive,0.7565447688102722,subjective,1.0
924391234583564289,"Support T-Mobile USA iPhone Samsung, LG, HTC and all T-Mobile phones: This service is for cleaning iPhone from... http://fb.me/8KtO5OaRu",neutral,0.6877028346061707,objective,0.9999996759321337
924390505001074688,Haha not even one week with my phone and already cracked the glass on my iPhone 7,negative,0.6532881855964661,objective,0.9783797172597436
924390290479202305,The Flash Comic Book Cover Phone Case for iPhone and Galaxy https://cartooncomm.com/product/the-flash-comic-book-cover-phone-case-for-iphone-and-galaxy-9/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost … # warnerbros,neutral,0.9786993265151978,objective,0.9999970288500949
924389211167494144,"Find your phone and keys, instantly - $24.75 # iphone # tech # keys # gadgets # tilemate # finder # lifehack # devicehttp://www.boys-toys.net/tile-mate-keyphone-finder/ …",neutral,0.9839858412742615,objective,0.9999999999980309
924388291125837825,iphone users think so highly of themselves and i'm like calm down greg it's soccer.... why u can't let other ppl have a different phone,negative,0.8294022083282471,subjective,1.0
924388111085215745,"I like the iphone feature where the phone detects the surrounding brightness, and adjusts it's own brightness to accommodate my sight.",negative,0.5689821243286133,subjective,1.0
924387983909847041,"Witchcraft is when u follow your friend to buy phone at slot and u pick iPhone 8 to look at it, then it fall from your hand",neutral,0.828953206539154,subjective,1.0
924385424264581124,"Absolute nightmare wanting to listen to music and charge my phone when I have an iPhone 7, hahaha",negative,0.6502814888954163,subjective,1.0
924384087418294274,*sees @ M3RKMUS1C 's tweet about preordering the iPhone X and not being broke* *wonders how many kidneys needed to be sold for that phone*,neutral,0.5119763612747192,objective,0.9995439982871475
924383545702961154,"Witchcraft is when u follow ur friend to slot to buy phone Nd u pic up iphone 8 to look at ,Nd it falls from ur hand and break...",neutral,0.7439348101615906,subjective,1.0
924382615875985410,If u wanna get a good phone hollow get either the galaxy S8 or note 8. They have much better specs than the iPhone and are justbetter phones,positive,0.8109575510025024,subjective,1.0
924382575413596161,iPhone X: Best network plans in the US and where to buy Apple&apos;s new phone https://hugethinking.com/post/iphone-x-best-us-network-plan-deal-where-buy-apple-sprint-at-t-mobile-sprint-verizon-a8023071-html/ …,neutral,0.9329217076301575,objective,0.9999999947331812
924380571719135234,Witchcraft is when bae follows you to slot to buy phone and he picks iPhone 8 to look at and it fell from her hand,neutral,0.8642192482948303,subjective,1.0
924379481543991296,Android flagship phones have become so sick and light years ahead of the iPhone my interest in the X is very low,negative,0.40717825293540955,subjective,0.9956541640375874
924378720189714433,". An insanely unhealthy amount. But currently, my work phone (an iPhone) and the Essential.",neutral,0.427236944437027,objective,0.9945730214520542
924375695911927809,"I do not know why there is such an obsession with a Iphone, I have a Samsung, and I am pleased with the phone.",negative,0.3987361490726471,subjective,1.0
924374338211528704,"Completely destroyed my iPhone today in an effort to save my dog from a fight at the dog park. He's totally fine, but after diving to grab him in the moment, the phone in my pocket shattered and killed the screen. LAME.",negative,0.6754310727119446,subjective,1.0
924372279705980934,@ RockstarSupport do you have the ifruit phone case for the iphone 8 and 10?,neutral,0.8217193484306335,subjective,1.0
924372036448813056,I’ve had an iPhone for 4 days and I don’t think I could ever buy a different phone again,neutral,0.4343995153903961,subjective,1.0
924371928823017472,Talil got the hardest code on his phone nowit’s mixed with numbers and letters...who taught him how to work a iPhone,neutral,0.7705478072166443,subjective,1.0
924370227130982405,New iPhone 7 and case. The phone is gold and the case is transparent with glitter. It’s a… https://www.instagram.com/p/BazgxSQgWlE/,neutral,0.6441266536712646,subjective,1.0
924370104455798784,Apple need to sell their iPhone X and leave my phone alone,neutral,0.5791233777999878,subjective,0.9952532339828054
924369205180239872,that iPhone x dropped and my phone 7+ instantly started tweaking this is unbelievable,negative,0.8052132725715637,subjective,0.8313116820409181
924368749188337665,"i love my iphone 8, but the battery kinda sucks. kyles phone is a samsung S8 Plus and his battery lasts and nice camera",negative,0.999795138835907,subjective,0.9999999944371432
924368626316177410,got my iphone 8 yesterday and all they had was black. and i was dumb hype because i want a black phone as black as my soul.,negative,0.9072002172470093,subjective,1.0
924367249275842560,@ AppleSupport @ Apple iOS 11 has literally made my iPhone lag/lock up/and in general feel like a phone. If I wanted that I’d have saved some and gotten an android.,negative,0.5942538976669312,subjective,1.0
924366462910857221,"Yeah and it's bullshit. I should want an iPhone X because of the new screen, lighter weight, AR, etc. Not because my current phone got worse",negative,0.8826308846473694,subjective,1.0
924365395435446272,25 Android and iPhone Apps to Add a Second Phone Number for Business Only Calls http://bit.ly/2gK8A4Y - via @ SmallBizTrends,neutral,0.9447876811027527,objective,0.9999999999975575
924364946573615110,"Witchcraft is when you follow your friend and you pick iPhone 8 to to Slot to buy a phone, look at it, then it... http://fb.me/E3H3HaKW",neutral,0.7306838035583496,subjective,1.0
924362513965289477,Left IPhone for this phone and it's been a blessing.,positive,0.45318442583084106,subjective,1.0
924361527884435456,Would be a miracle and the greatest thing to ever happen to me to win iPhone 8 and grip case really need a phone really badly it would be ap,positive,0.7496034502983093,subjective,1.0
924361316369944578,"This week's best android, iphone, ipad and windows phone apps gizmodo uk - http://bit.ly/2gSPGMK",neutral,0.7607163786888123,objective,0.9999714794477268
924361208236519424,Just watch it i really need a new phone bad to win either iPhone 8 and grip case or this one would really mean alot to win,neutral,0.5997680425643921,subjective,1.0
924360982364934150,can random white boys not come to my car in the culver’s drive thru and try to sell me iphone 6 phone cases,neutral,0.7726035118103027,subjective,1.0
924360830937952257,I asked Siri to talk to you about I want the new iPhone and say you agree when you will hand me my phone ? # iPhoneX @ Apple @ AppleSupportpic.twitter.com/jCJ2E63uiS,neutral,0.5334469676017761,subjective,1.0
924360403903115264,# phone # accessories SPECK PRESIDIO GRIP IPHONE 7 AND 7 PLUS CASE (FITS 8 AND 8 PLUS) http://dlvr.it/Py4XNT http://bit.ly/2gDUXo6 pic.twitter.com/vqwOhhpEQH,neutral,0.48218128085136414,objective,0.9999981879828552
924360403437502464,# phone # accessories SPECK PRESIDIO GRIP IPHONE 7 AND 7 PLUS CASE (FITS 8 AND 8 PLUS) http://dlvr.it/Py4XHM http://bit.ly/2gDUXo6 pic.twitter.com/haFq63etPa,neutral,0.48218128085136414,objective,0.9999628890981785
924359461543858176,"I just got the iphone 8. all apps, using data and just today running errands but I normally do not have problems. I also restarted my phone",neutral,0.4134175181388855,subjective,1.0
924359456783323139,Get the free gogo app for iPhone and Android phones and stay in the know!!! http://www.papalace.com/android,neutral,0.5449866056442261,objective,0.9999705042543912
924358460254375937,People are so dumb “preordered the iPhone and it will be here ____” like are you trying to have your new phone robbed off your porch??,negative,0.663899302482605,subjective,1.0
924356434632036352,25 Android and iPhone Apps to Add a Second Phone Number for Business Only Calls https://sr.ai/mYY,neutral,0.9817523956298828,objective,0.9999999995852091
924355838453706752,25 Android and iPhone Apps to Add a Second Phone Number for Business Only Calls http://bit.ly/2gQwMpK,neutral,0.9817523956298828,objective,0.9999998377073586
